Wall time,Step,Value
1654145189.7537956,0,0.6857855319976807
1654145214.05499,1,0.7121778726577759
1654145238.4729178,2,0.7028262615203857
1654145263.2299216,3,0.770781397819519
1654145286.9004714,4,0.7840814590454102
1654145311.793939,5,0.6920199394226074
1654145335.8981175,6,0.7371155619621277
1654145359.9041765,7,0.7907314896583557
1654145383.9627569,8,0.8248129487037659
1654145408.4905648,9,0.7651703953742981
1654145432.9726067,10,0.7637156844139099
1654145456.8597193,11,0.8295927047729492
1654145479.3748016,12,0.807356595993042
1654145503.5952108,13,0.8004987239837646
1654145527.808476,14,0.7876142859458923
1654145548.2874537,15,0.8004987239837646
1654145569.738791,16,0.7705735564231873
1654145593.8120987,17,0.8117206692695618
1654145617.0241115,18,0.8383208513259888
1654145641.5585098,19,0.8389443159103394
1654145664.553912,20,0.81317538022995
1654145688.9195998,21,0.7695344686508179
1654145713.1014786,22,0.8036159873008728
1654145737.2315116,23,0.8171238303184509
1654145760.5289738,24,0.8526600003242493
1654145785.2213216,25,0.7882377505302429
1654145810.444604,26,0.8241895437240601
1654145834.0305345,27,0.7998753190040588
1654145856.3557467,28,0.8329176902770996
1654145880.2511094,29,0.8148379325866699
1654145904.3276231,30,0.8958852887153625
1654145928.6116061,31,0.8886117935180664
1654145951.3271925,32,0.8846633434295654
1654145975.3224928,33,0.8811305165290833
1654146000.0021648,34,0.8775976896286011
1654146020.8229823,35,0.8902742862701416
1654146041.5670962,36,0.8871570825576782
1654146065.5065105,37,0.8726101517677307
1654146089.3601577,38,0.8424771428108215
1654146113.8058908,39,0.8802992701530457
1654146136.4929657,40,0.8767664432525635
1654146160.5418427,41,0.883416473865509
1654146184.2795067,42,0.8489193916320801
1654146209.454319,43,0.8761429786682129
1654146232.1859822,44,0.8742726445198059
1654146256.5988052,45,0.8559850454330444
1654146280.6047938,46,0.8838320970535278
1654146303.7001195,47,0.8368661403656006
1654146327.4534867,48,0.8753117322921753
1654146352.1645038,49,0.8615959882736206
1654146377.315693,50,0.8495427966117859
1654146400.9075167,51,0.8744804859161377
1654146423.9072704,52,0.881546139717102
1654146448.3318334,53,0.8767664432525635
1654146473.5643256,54,0.8474646806716919
1654146495.308486,55,0.8848711848258972
1654146514.967902,56,0.8578553795814514
1654146540.4550924,57,0.8740648627281189
1654146564.845287,58,0.8541147112846375
1654146588.9017136,59,0.8680382370948792
1654146611.130716,60,0.9091853499412537
1654146635.350713,61,0.9096009731292725
1654146660.3278565,62,0.9062759876251221
1654146684.5244896,63,0.9017040729522705
1654146707.9484375,64,0.9058603644371033
1654146731.9936643,65,0.9062759876251221
1654146756.7270088,66,0.8850789666175842
1654146780.9540205,67,0.9050291180610657
1654146803.5667837,68,0.8975477814674377
1654146827.552319,69,0.8935993313789368
1654146852.2607598,70,0.8857024312019348
1654146875.7415411,71,0.9012884497642517
1654146898.223083,72,0.8940149545669556
1654146921.5816562,73,0.8900665044784546
1654146946.0875385,74,0.9031587839126587
1654146967.9849956,75,0.9058603644371033
1654146987.2802973,76,0.9023275375366211
1654147012.362178,77,0.9014962315559387
1654147037.3485298,78,0.8973399996757507
1654147061.5117767,79,0.8987946510314941
1654147084.3374884,80,0.8915212154388428
1654147108.0270224,81,0.9037821888923645
1654147131.3610969,82,0.8923524618148804
1654147154.8484392,83,0.885286808013916
1654147177.5988455,84,0.889443039894104
1654147201.0744627,85,0.8935993313789368
1654147226.005251,86,0.897132158279419
