Wall time,Step,Value
1653902588.7937613,0,0.9137572646141052
1653902610.5522423,1,0.9064837694168091
1653902632.4427688,2,0.8736492395401001
1653902654.6661649,3,0.854945957660675
1653902676.4007716,4,0.8322942852973938
1653902697.9437323,5,0.8140066266059875
1653902719.7577772,6,0.8410224318504333
1653902741.5782073,7,0.805278480052948
1653902763.351983,8,0.8559850454330444
1653902785.2290192,9,0.852867841720581
1653902806.9789865,10,0.864713191986084
1653902828.9519029,11,0.8325020670890808
1653902850.4358735,12,0.8233582973480225
1653902872.2084713,13,0.866375744342804
1653902894.3288946,14,0.8669991493225098
1653902916.247672,15,0.8314630389213562
1653902938.2592967,16,0.8476724624633789
1653902959.8860004,17,0.8719866871833801
1653902981.550304,18,0.8491271734237671
1653903003.2486904,19,0.8555694222450256
1653903024.6422055,20,0.8223192095756531
1653903046.5340147,21,0.8462178111076355
1653903068.4509804,22,0.8730257749557495
1653903090.3033462,23,0.8453865051269531
1653903110.5932813,24,0.8433083891868591
1653903132.4200857,25,0.8389443159103394
1653903154.2363958,26,0.8686617016792297
1653903175.7528634,27,0.8431006073951721
1653903197.439598,28,0.8618038296699524
1653903219.1044517,29,0.8676226139068604
1653903240.688529,30,0.8956774473190308
1653903262.2745123,31,0.9135494828224182
1653903284.0045888,32,0.8979634046554565
1653903305.7512536,33,0.9023275375366211
1653903327.8421688,34,0.8940149545669556
1653903349.5553195,35,0.8890274167060852
1653903371.477085,36,0.8987946510314941
1653903393.2536204,37,0.8863258361816406
1653903415.0254383,38,0.8923524618148804
1653903437.187464,39,0.9025353193283081
1653903458.9983304,40,0.8759351372718811
1653903480.597797,41,0.8933915495872498
1653903502.5030353,42,0.9019119143486023
1653903523.9946585,43,0.8925602436065674
1653903544.232555,44,0.8838320970535278
1653903565.9466271,45,0.88736492395401
1653903587.7170587,46,0.885494589805603
1653903609.8327227,47,0.8703241944313049
1653903631.6335883,48,0.9006649851799011
1653903653.6660514,49,0.8917289972305298
1653903675.4539697,50,0.8879883885383606
1653903697.4225917,51,0.8628429174423218
1653903718.9928157,52,0.8694929480552673
1653903740.6079602,53,0.8917289972305298
1653903762.6033854,54,0.8838320970535278
1653903784.3368769,55,0.8753117322921753
1653903806.1234152,56,0.8846633434295654
1653903827.7283878,57,0.883624255657196
1653903849.538508,58,0.8879883885383606
1653903871.6451712,59,0.8744804859161377
1653903893.5609963,60,0.921862006187439
1653903915.1713486,61,0.9166666865348816
1653903936.9422991,62,0.913965106010437
1653903958.5772748,63,0.9226932525634766
1653903979.418815,64,0.9220698475837708
1653904001.4203138,65,0.9168744683265686
1653904023.3174887,66,0.9152119755744934
1653904044.6710012,67,0.9229010939598083
1653904066.4382944,68,0.9183291792869568
