Wall time,Step,Value
1654088906.438559,0,0.8185785412788391
1654088926.955957,1,0.8196176290512085
1654088947.2488606,2,0.7516624927520752
1654088968.1047213,3,0.8310473561286926
1654088988.6432343,4,0.7911471128463745
1654089009.19841,5,0.8349958658218384
1654089029.9535303,6,0.8364505171775818
1654089050.690507,7,0.7992518544197083
1654089071.5557919,8,0.721529483795166
1654089092.2950578,9,0.7836658358573914
1654089112.776868,10,0.8088113069534302
1654089133.3813186,11,0.8333333134651184
1654089153.905365,12,0.8169160485267639
1654089174.4569805,13,0.8162925839424133
1654089195.1336186,14,0.8243973255157471
1654089215.6550512,15,0.8333333134651184
1654089236.1024868,16,0.7649626135826111
1654089250.6143475,17,0.8185785412788391
1654089266.749504,18,0.8042393922805786
1654089287.1802788,19,0.8410224318504333
1654089307.6094563,20,0.8426849246025085
1654089327.9236343,21,0.8142144680023193
1654089348.4745605,22,0.8661679029464722
1654089369.2338915,23,0.8719866871833801
1654089389.781668,24,0.858686625957489
1654089410.5071065,25,0.826267659664154
1654089430.948181,26,0.8553615808486938
1654089451.469647,27,0.8464255928993225
1654089472.1308868,28,0.8387364745140076
1654089492.9917362,29,0.8428927659988403
1654089513.5460703,30,0.8992103338241577
1654089533.8793223,31,0.9021196961402893
1654089554.525374,32,0.891105592250824
1654089574.9784794,33,0.8817539215087891
1654089595.3873289,34,0.8977556228637695
1654089615.8562174,35,0.8784289360046387
1654089636.4540324,36,0.885494589805603
1654089657.1387625,37,0.8902742862701416
1654089677.491595,38,0.8811305165290833
1654089691.1540308,39,0.8933915495872498
1654089707.5363486,40,0.8859102129936218
1654089728.1782763,41,0.885286808013916
1654089748.7926953,42,0.8946384191513062
1654089769.110183,43,0.8906899690628052
1654089789.6936922,44,0.8890274167060852
1654089810.2770364,45,0.8744804859161377
1654089831.075527,46,0.8805070519447327
1654089851.5740948,47,0.8927680850028992
1654089871.8464162,48,0.8904821276664734
1654089892.4305067,49,0.8773898482322693
1654089912.8883297,50,0.88736492395401
1654089933.2596104,51,0.8794680237770081
1654089953.8532903,52,0.8886117935180664
1654089974.4581566,53,0.883624255657196
1654089994.998024,54,0.8942227959632874
1654090015.4774804,55,0.8403990268707275
1654090035.764825,56,0.8863258361816406
1654090056.358079,57,0.8908977508544922
1654090076.8055794,58,0.8692851066589355
1654090097.145746,59,0.8669991493225098
1654090116.1103568,60,0.918121337890625
1654090130.5171053,61,0.913965106010437
1654090148.3946216,62,0.9131338596343994
1654090168.9906447,63,0.91209477186203
1654090189.5503283,64,0.9068993926048279
1654090210.0985513,65,0.9046134948730469
1654090230.8168378,66,0.8965087532997131
1654090251.3412938,67,0.9133416414260864
1654090271.60824,68,0.9137572646141052
1654090292.0721009,69,0.9118869304656982
1654090312.3441842,70,0.9071072340011597
1654090332.8980744,71,0.9100165963172913
1654090353.3836408,72,0.9037821888923645
1654090373.740972,73,0.9025353193283081
1654090394.1272237,74,0.912302553653717
1654090414.7162988,75,0.9044056534767151
1654090435.196946,76,0.9031587839126587
1654090455.4428904,77,0.9091853499412537
1654090476.0240636,78,0.9098088145256042
1654090496.6766746,79,0.9079384803771973
1654090517.5316622,80,0.8992103338241577
1654090537.9036944,81,0.9060681462287903
1654090556.520435,82,0.895261824131012
1654090571.1401606,83,0.9068993926048279
1654090591.2696862,84,0.8975477814674377
1654090611.9072669,85,0.8846633434295654
1654090632.381007,86,0.8900665044784546
1654090652.8463366,87,0.893183708190918
1654090673.3547323,88,0.9017040729522705
1654090694.0476513,89,0.9041978120803833
1654090714.8972702,90,0.923940122127533
1654090735.337104,91,0.9224854707717896
1654090755.5910034,92,0.9256026744842529
1654090775.9289906,93,0.9191604256629944
1654090796.7048442,94,0.9193682670593262
1654090817.5264077,95,0.9224854707717896
1654090838.098411,96,0.9210307598114014
1654090858.6361222,97,0.919991672039032
1654090879.0277019,98,0.9226932525634766
1654090899.4692216,99,0.9210307598114014
1654090919.8316038,100,0.9210307598114014
1654090940.260732,101,0.9166666865348816
1654090960.409775,102,0.9249792098999023
1654090980.8119578,103,0.9224854707717896
1654090997.436998,104,0.9229010939598083
1654091012.2916598,105,0.915835440158844
1654091033.384438,106,0.9233167171478271
1654091053.751166,107,0.919991672039032
1654091074.2280724,108,0.9156275987625122
1654091094.8742104,109,0.9145885109901428
1654091115.3663006,110,0.919991672039032
1654091135.964512,111,0.9150041341781616
1654091156.8614333,112,0.916043221950531
1654091177.1528566,113,0.9187448024749756
1654091197.5094085,114,0.9204072952270508
1654091218.0684743,115,0.9245635867118835
1654091238.3056858,116,0.9168744683265686
1654091258.826234,117,0.9177057147026062
1654091279.1859837,118,0.9127181768417358
1654091299.6645772,119,0.918121337890625
1654091320.442708,120,0.9276807904243469
1654091340.7889078,121,0.9287198781967163
1654091361.2042928,122,0.9280964136123657
1654091381.9012134,123,0.9295511245727539
1654091402.3143265,124,0.9272651672363281
1654091422.6933517,125,0.9260182976722717
1654091437.3409312,126,0.9260182976722717
1654091452.9149437,127,0.9295511245727539
1654091473.4353433,128,0.9305902123451233
1654091493.935367,129,0.9310058355331421
1654091514.3091805,130,0.9270573854446411
1654091534.8737078,131,0.9249792098999023
1654091555.2782888,132,0.9301745891571045
1654091575.8896122,133,0.9247714281082153
1654091596.39808,134,0.9324604868888855
1654091617.0861394,135,0.9289276599884033
1654091637.8002555,136,0.9297589063644409
1654091658.3858953,137,0.923940122127533
1654091678.4545977,138,0.9287198781967163
1654091698.7315817,139,0.9291355013847351
1654091719.2724652,140,0.9295511245727539
1654091739.71017,141,0.9272651672363281
1654091760.1222668,142,0.9270573854446411
1654091780.7432644,143,0.9285120368003845
1654091801.1315775,144,0.9316292405128479
1654091821.8669171,145,0.9314214587211609
1654091842.2873516,146,0.9293432831764221
1654091862.8811932,147,0.9251870512962341
1654091876.631465,148,0.9320448637008667
1654091893.1387033,149,0.9278886318206787
1654091913.7810087,150,0.9316292405128479
1654091934.2197137,151,0.9322527050971985
1654091954.8985293,152,0.9295511245727539
1654091975.477141,153,0.9320448637008667
1654091995.9090054,154,0.9316292405128479
1654092016.5286272,155,0.9337074160575867
1654092037.2009869,156,0.9312136173248291
1654092057.783987,157,0.9316292405128479
1654092078.3998382,158,0.9318370819091797
1654092099.0317476,159,0.9324604868888855
