Wall time,Step,Value
1654064502.8059123,0,0.837697446346283
1654064523.62085,1,0.8345802426338196
1654064544.2725544,2,0.7591438293457031
1654064564.7573752,3,0.803408145904541
1654064585.2933724,4,0.79945969581604
1654064605.9054856,5,0.8310473561286926
1654064626.143507,6,0.831878662109375
1654064646.8710167,7,0.8472568392753601
1654064667.4276426,8,0.8609725832939148
1654064688.1229272,9,0.8225269913673401
1654064701.5918615,10,0.8447631001472473
1654064720.2504222,11,0.8050706386566162
1654064740.4840238,12,0.8472568392753601
1654064761.1224463,13,0.8424771428108215
1654064781.416529,14,0.8437240123748779
1654064802.0537474,15,0.8160848021507263
1654064822.8957372,16,0.858894407749176
1654064843.627004,17,0.8025768995285034
1654064863.9873905,18,0.8620116114616394
1654064884.5349498,19,0.835827112197876
1654064905.0950947,20,0.8144222497940063
1654064926.1366305,21,0.8561928272247314
1654064946.8393824,22,0.8599334955215454
1654064967.4743652,23,0.8680382370948792
1654064987.9802864,24,0.8185785412788391
1654065008.436833,25,0.8447631001472473
1654065029.1700056,26,0.8545303344726562
1654065050.0992205,27,0.860764741897583
1654065070.438451,28,0.8331255316734314
1654065091.1144288,29,0.8526600003242493
1654065111.8960764,30,0.9046134948730469
1654065129.7008355,31,0.8861180543899536
1654065144.4776216,32,0.9004572033882141
1654065165.6330962,33,0.8676226139068604
1654065186.253252,34,0.8919368386268616
1654065206.928774,35,0.895054042339325
1654065227.495731,36,0.8956774473190308
1654065247.97123,37,0.891313374042511
1654065268.795336,38,0.8805070519447327
1654065289.4811726,39,0.8807148933410645
1654065310.190793,40,0.8863258361816406
1654065331.221049,41,0.8830008506774902
1654065352.5441444,42,0.8692851066589355
1654065373.3721764,43,0.8960931301116943
1654065394.051615,44,0.8811305165290833
1654065414.430932,45,0.8512053489685059
1654065434.8371477,46,0.8611803650856018
1654065455.2946064,47,0.8863258361816406
1654065475.8988202,48,0.883624255657196
1654065496.461854,49,0.8867414593696594
1654065517.3235781,50,0.891105592250824
1654065538.1028526,51,0.8630506992340088
1654065558.545721,52,0.8923524618148804
1654065572.4717524,53,0.8985868692398071
1654065590.7524917,54,0.8886117935180664
1654065611.31739,55,0.8869493007659912
1654065631.9799042,56,0.8821696043014526
1654065652.6776297,57,0.8969243764877319
1654065673.3345711,58,0.8917289972305298
1654065694.1873212,59,0.8946384191513062
1654065717.061396,60,0.913965106010437
1654065739.744491,61,0.9143807291984558
1654065763.4825463,62,0.9137572646141052
1654065786.9647794,63,0.9206151366233826
1654065810.5311596,64,0.9156275987625122
1654065833.1543121,65,0.9112635254859924
1654065856.5231829,66,0.910224437713623
