Wall time,Step,Value
1654035293.7062774,0,0.8703241944313049
1654035318.5214705,1,0.83790522813797
1654035346.2072155,2,0.8455943465232849
1654035374.5399008,3,0.8383208513259888
1654035402.8604736,4,0.7450124621391296
1654035431.029334,5,0.7980049848556519
1654035459.637345,6,0.8185785412788391
1654035487.554523,7,0.8412302732467651
1654035515.5136375,8,0.7890689969062805
1654035543.7507205,9,0.8119285106658936
1654035571.1248367,10,0.8140066266059875
1654035600.408104,11,0.8266832828521729
1654035628.6890533,12,0.83790522813797
1654035657.4287944,13,0.8383208513259888
1654035686.2016714,14,0.8416458964347839
1654035714.1240711,15,0.8495427966117859
1654035742.4752765,16,0.8264755010604858
1654035771.2080822,17,0.8275145292282104
1654035799.13388,18,0.8539068698883057
1654035827.2756188,19,0.8584787845611572
1654035855.3577497,20,0.8314630389213562
1654035879.454978,21,0.7894846200942993
1654035908.059338,22,0.8595178723335266
1654035935.6040192,23,0.8493350148200989
1654035964.355926,24,0.8410224318504333
1654035992.282707,25,0.8042393922805786
1654036020.044997,26,0.8273067474365234
1654036048.880541,27,0.8079800605773926
1654036077.0192595,28,0.837697446346283
1654036105.0254118,29,0.8526600003242493
1654036134.0728586,30,0.9019119143486023
1654036162.3638723,31,0.9077306985855103
1654036190.4973748,32,0.9012884497642517
1654036218.928429,33,0.9085619449615479
1654036246.6392155,34,0.9019119143486023
1654036275.447762,35,0.8825852274894714
1654036303.08315,36,0.8842477202415466
1654036330.9812577,37,0.8963009119033813
1654036359.2563343,38,0.8840398788452148
1654036387.741374,39,0.9012884497642517
1654036411.5739245,40,0.8838320970535278
1654036441.0104342,41,0.8765586018562317
1654036468.4394042,42,0.8638819456100464
1654036497.6749887,43,0.88736492395401
1654036525.097331,44,0.8890274167060852
1654036553.1614833,45,0.9041978120803833
1654036582.4030385,46,0.8805070519447327
1654036610.1073682,47,0.8823773860931396
1654036638.5522115,48,0.8958852887153625
1654036667.3132725,49,0.895054042339325
1654036695.169401,50,0.8925602436065674
1654036724.051071,51,0.8582710027694702
1654036752.911397,52,0.8908977508544922
1654036780.0202632,53,0.891105592250824
1654036809.6489289,54,0.8838320970535278
1654036837.884445,55,0.8867414593696594
1654036866.5191238,56,0.8990024924278259
1654036895.221052,57,0.8761429786682129
1654036922.4931881,58,0.8790523409843445
1654036949.4753718,59,0.8807148933410645
1654036975.9236524,60,0.9125103950500488
1654037003.0543177,61,0.9087697267532349
1654037032.7344363,62,0.9116791486740112
1654037060.8500533,63,0.915835440158844
1654037089.776487,64,0.9129260182380676
1654037118.4203043,65,0.9106400609016418
1654037145.1971393,66,0.919991672039032
1654037173.3135238,67,0.9116791486740112
1654037202.543292,68,0.9187448024749756
1654037235.4872725,69,0.916043221950531
1654037267.9910944,70,0.91209477186203
1654037301.881619,71,0.910224437713623
1654037336.0112,72,0.9014962315559387
1654037369.352452,73,0.910224437713623
1654037403.20588,74,0.9066916108131409
1654037437.0253253,75,0.9064837694168091
1654037471.3164237,76,0.9014962315559387
1654037501.6238282,77,0.9073150753974915
1654037525.8963773,78,0.9116791486740112
1654037555.5238316,79,0.9012884497642517
1654037585.4384277,80,0.8871570825576782
1654037614.88852,81,0.9108479022979736
1654037643.4742312,82,0.9077306985855103
1654037672.4122956,83,0.9089775681495667
1654037701.7662287,84,0.889443039894104
1654037730.8377297,85,0.9083541035652161
1654037759.759169,86,0.9125103950500488
1654037788.994053,87,0.9014962315559387
1654037818.3054185,88,0.8902742862701416
1654037848.6902723,89,0.9000415802001953
1654037877.3184214,90,0.9247714281082153
1654037905.1321876,91,0.9283042550086975
1654037934.8190122,92,0.9289276599884033
1654037964.1140215,93,0.9283042550086975
1654037993.2232506,94,0.9241479635238647
1654038022.1023505,95,0.9264339208602905
1654038051.2109492,96,0.9245635867118835
1654038076.4676955,97,0.9293432831764221
1654038104.9863555,98,0.923732340335846
1654038132.8509786,99,0.9231088757514954
1654038162.7803583,100,0.9264339208602905
1654038192.1101665,101,0.9262260794639587
1654038220.8073943,102,0.919783890247345
1654038250.638359,103,0.9249792098999023
1654038279.8188367,104,0.9270573854446411
1654038308.9572427,105,0.9258104562759399
1654038338.59498,106,0.9193682670593262
1654038366.9610262,107,0.9212385416030884
1654038396.0081408,108,0.9214463829994202
1654038425.0860243,109,0.9289276599884033
1654038453.996771,110,0.9266417026519775
1654038484.7491589,111,0.9291355013847351
1654038513.4191687,112,0.9212385416030884
1654038542.1358302,113,0.9229010939598083
1654038571.0961208,114,0.9220698475837708
1654038599.6660984,115,0.9170823097229004
1654038624.4258537,116,0.9195760488510132
1654038654.0630422,117,0.9193682670593262
1654038682.8537233,118,0.9195760488510132
1654038712.7873256,119,0.9177057147026062
1654038741.762928,120,0.9291355013847351
1654038770.552099,121,0.9247714281082153
1654038799.9844105,122,0.9283042550086975
1654038829.455691,123,0.9312136173248291
1654038858.7575474,124,0.9295511245727539
1654038887.8411694,125,0.9301745891571045
1654038916.953966,126,0.9328761696815491
1654038946.0362296,127,0.9316292405128479
1654038975.4736946,128,0.9291355013847351
1654039003.3505774,129,0.9322527050971985
1654039032.4570804,130,0.9324604868888855
1654039061.2684639,131,0.9328761696815491
1654039091.052451,132,0.9307979941368103
1654039123.1570232,133,0.9316292405128479
1654039154.0929883,134,0.9303823709487915
1654039184.7042782,135,0.9305902123451233
1654039217.1850214,136,0.9312136173248291
1654039249.213229,137,0.9330839514732361
1654039281.9370003,138,0.9345386624336243
1654039314.429255,139,0.9303823709487915
1654039345.8444054,140,0.9291355013847351
1654039377.7350876,141,0.9301745891571045
1654039407.6057794,142,0.9297589063644409
1654039438.0745578,143,0.9324604868888855
1654039468.4083574,144,0.9312136173248291
1654039497.2021155,145,0.9305902123451233
1654039526.9921544,146,0.9318370819091797
1654039556.5946624,147,0.9310058355331421
1654039585.6485734,148,0.9318370819091797
1654039614.8296862,149,0.9334995746612549
1654039644.7488546,150,0.9332917928695679
1654039674.2162144,151,0.9353699088096619
1654039704.3181503,152,0.9347464442253113
1654039728.4398956,153,0.9343308210372925
1654039757.380063,154,0.9347464442253113
1654039787.4120667,155,0.9364089965820312
1654039816.2361217,156,0.9349542856216431
1654039845.877157,157,0.9351620674133301
1654039876.2412293,158,0.9334995746612549
1654039905.777997,159,0.9334995746612549
