Wall time,Step,Value
1653881331.7390907,0,0.9256026744842529
1653881346.4896917,1,0.9112635254859924
1653881361.038797,2,0.8470490574836731
1653881375.7977245,3,0.8790523409843445
1653881390.4153583,4,0.8516209721565247
1653881404.8485289,5,0.8599334955215454
1653881419.4649405,6,0.835827112197876
1653881433.9135604,7,0.8601413369178772
1653881448.4394355,8,0.8104737997055054
1653881463.0465631,9,0.8372818231582642
1653881477.6222134,10,0.8275145292282104
1653881492.189232,11,0.8275145292282104
1653881506.6420407,12,0.8705319762229919
1653881521.3133175,13,0.8104737997055054
1653881535.5942264,14,0.86263507604599
1653881550.3612428,15,0.8414380550384521
1653881564.9820511,16,0.8287614583969116
1653881579.604638,17,0.8451787233352661
1653881594.108064,18,0.8349958658218384
1653881608.6148095,19,0.8632585406303406
1653881623.208727,20,0.8609725832939148
1653881637.7012472,21,0.858686625957489
1653881652.124338,22,0.8455943465232849
1653881666.7146204,23,0.8507896661758423
1653881681.4030592,24,0.8730257749557495
1653881696.0094976,25,0.8530756235122681
1653881710.8113356,26,0.8372818231582642
1653881725.4328032,27,0.7957190275192261
1653881740.0240781,28,0.8266832828521729
1653881754.5023756,29,0.8763507604598999
1653881769.0173728,30,0.9014962315559387
1653881783.6131315,31,0.9093931913375854
1653881797.8817532,32,0.8973399996757507
1653881812.5744336,33,0.9000415802001953
1653881826.9645658,34,0.9039900302886963
1653881841.23383,35,0.8923524618148804
1653881855.6458337,36,0.8954696655273438
1653881870.3579216,37,0.8902742862701416
1653881884.8053222,38,0.889443039894104
1653881899.4405062,39,0.8904821276664734
1653881914.0676038,40,0.8705319762229919
1653881928.330469,41,0.88736492395401
1653881942.9089346,42,0.8919368386268616
1653881957.6005778,43,0.8915212154388428
1653881972.197582,44,0.8973399996757507
1653881986.6079903,45,0.8925602436065674
1653882001.0776925,46,0.8823773860931396
1653882015.0801296,47,0.8842477202415466
1653882029.8696766,48,0.8983790278434753
1653882044.20455,49,0.88736492395401
1653882058.6569667,50,0.885286808013916
1653882073.1927562,51,0.8705319762229919
1653882087.818284,52,0.8925602436065674
1653882102.1559403,53,0.8584787845611572
1653882116.4617195,54,0.8830008506774902
1653882131.159785,55,0.8769742250442505
1653882145.7229924,56,0.8505818843841553
1653882160.1850257,57,0.8672069907188416
1653882174.618907,58,0.897132158279419
1653882188.986252,59,0.8771820664405823
1653882203.783609,60,0.9212385416030884
1653882218.0206127,61,0.9214463829994202
1653882232.7257364,62,0.9268495440483093
1653882247.2907157,63,0.9249792098999023
1653882261.8322084,64,0.9212385416030884
1653882276.410498,65,0.9214463829994202
1653882291.0376425,66,0.9172900915145874
1653882305.6300628,67,0.915835440158844
1653882320.241303,68,0.9193682670593262
1653882334.6292558,69,0.9174979329109192
1653882348.9471812,70,0.917913556098938
1653882363.2892334,71,0.9224854707717896
1653882377.8642488,72,0.9174979329109192
1653882392.5726116,73,0.9154197573661804
1653882406.7318285,74,0.9118869304656982
1653882421.5334218,75,0.9189526438713074
1653882436.0044498,76,0.9110556840896606
1653882450.5599253,77,0.914172887802124
1653882464.9605985,78,0.910224437713623
1653882479.5862103,79,0.910224437713623
1653882494.1303658,80,0.908146321773529
1653882508.5765247,81,0.9208229184150696
1653882523.0967317,82,0.9029509425163269
1653882537.4806712,83,0.9177057147026062
1653882551.8670142,84,0.9154197573661804
1653882566.548263,85,0.8811305165290833
1653882580.9724102,86,0.9006649851799011
1653882595.6382437,87,0.9110556840896606
1653882610.0160904,88,0.9014962315559387
1653882624.4218357,89,0.8969243764877319
1653882639.093163,90,0.9312136173248291
1653882653.2454078,91,0.9322527050971985
1653882667.785677,92,0.9349542856216431
1653882682.449247,93,0.9343308210372925
1653882697.0181012,94,0.9330839514732361
1653882711.514229,95,0.9330839514732361
1653882726.134314,96,0.9334995746612549
1653882740.6517038,97,0.9324604868888855
1653882755.338932,98,0.9372402429580688
1653882769.984874,99,0.9312136173248291
1653882784.4213932,100,0.9332917928695679
1653882799.0615478,101,0.9345386624336243
1653882813.612249,102,0.9312136173248291
1653882828.1208305,103,0.9339151978492737
1653882842.4535546,104,0.9307979941368103
1653882857.1051497,105,0.9264339208602905
1653882871.5469334,106,0.9299667477607727
1653882885.7444477,107,0.9322527050971985
1653882900.524942,108,0.9332917928695679
1653882914.7107522,109,0.9310058355331421
1653882929.432242,110,0.9330839514732361
1653882944.076666,111,0.9334995746612549
1653882958.538482,112,0.9320448637008667
1653882973.041139,113,0.9337074160575867
1653882987.7377303,114,0.9280964136123657
1653883002.2779002,115,0.9322527050971985
1653883016.412106,116,0.923940122127533
1653883030.9291587,117,0.9314214587211609
1653883045.5448124,118,0.9206151366233826
1653883060.1131666,119,0.9305902123451233
1653883074.8149722,120,0.9347464442253113
1653883089.4079454,121,0.9357855319976807
1653883103.9314082,122,0.9378636479377747
1653883118.5676255,123,0.9353699088096619
1653883132.9291675,124,0.9378636479377747
1653883147.1028945,125,0.9397339820861816
1653883161.6906476,126,0.9384871125221252
1653883176.4293683,127,0.9384871125221252
1653883190.9497693,128,0.9384871125221252
1653883205.5498853,129,0.940980851650238
1653883220.1741111,130,0.9422277808189392
1653883234.6870644,131,0.9380714893341064
1653883248.8296158,132,0.9432668089866638
1653883263.482445,133,0.9418121576309204
1653883277.7150064,134,0.9413965344429016
1653883292.313371,135,0.9391105771064758
1653883306.8515706,136,0.940773069858551
1653883321.4343305,137,0.9411886930465698
1653883335.829002,138,0.9413965344429016
1653883350.3684669,139,0.9432668089866638
1653883365.0137844,140,0.9413965344429016
1653883379.37088,141,0.9403574466705322
1653883394.145191,142,0.940980851650238
1653883408.650747,143,0.9382793307304382
1653883423.3602178,144,0.9420199394226074
1653883437.895057,145,0.9401496052742004
1653883452.4750605,146,0.9397339820861816
1653883466.920786,147,0.9405652284622192
1653883481.151374,148,0.942643404006958
1653883496.0028296,149,0.9397339820861816
1653883510.4822414,150,0.9424355626106262
1653883524.5681186,151,0.9418121576309204
1653883539.2494657,152,0.9411886930465698
1653883553.8352208,153,0.9411886930465698
1653883568.3337386,154,0.9422277808189392
1653883582.9252388,155,0.9418121576309204
1653883597.250824,156,0.9424355626106262
1653883611.9024615,157,0.942851185798645
1653883626.2371755,158,0.9418121576309204
1653883640.3860989,159,0.942643404006958
