run,operation,started,time,status,label,blocker,data_location,dataset,gpu,model,postprune_epochs,preprune_epochs,pruner,save_path,sparsity,step,Accuracy/postprune,Loss/postprune,Sparsity,alignment_score,best_post_acc,best_post_loss,best_pre_acc,best_pre_loss,immediate_post_acc,immediate_post_loss,Accuracy/preprune,Loss/preprune
76d48567,main.py,2022-07-02 00:49:27,0:48:56,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.37880000472068787,1.5559957027435303,0.9652000069618225,17.496931076049805,0.3849000036716461,1.5352591276168823,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.3028721809387207,,
cea2f406,main.py,2022-07-02 00:19:40,0:49:53,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.30090001225471497,1.7112458944320679,0.9757999777793884,16.95583152770996,0.3084999918937683,1.6942932605743408,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.308922052383423,,
3490f773,main.py,2022-07-02 00:19:38,0:50:03,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.2985000014305115,1.708537220954895,0.9757999777793884,17.02071189880371,0.32109999656677246,1.6805510520935059,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.308922052383423,,
e51ab110,main.py,2022-07-02 00:19:10,0:49:03,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.796500027179718,0.6189663410186768,0.8902999758720398,18.0367488861084,0.7972999811172485,0.6121950149536133,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.1616628170013428,,
3f2d7d11,main.py,2022-07-02 00:17:58,0:48:11,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.6826000213623047,0.9003198146820068,0.9315999746322632,18.289798736572266,0.6844000220298767,0.8964026570320129,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.097604513168335,,
953687c4,main.py,2022-07-02 00:01:09,0:49:10,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.38089999556541443,1.547196388244629,0.9652000069618225,17.057100296020508,0.39980000257492065,1.531699299812317,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.3028721809387207,,
4d74e618,main.py,2022-07-02 00:00:52,0:48:34,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.3465999960899353,1.6595458984375,0.9757999777793884,16.46442413330078,0.3555000126361847,1.6514091491699219,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.308922052383423,,
86c991ef,main.py,2022-07-02 00:00:49,0:49:33,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.35199999809265137,1.635918140411377,0.9757999777793884,17.069738388061523,0.35269999504089355,1.6328575611114502,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.308922052383423,,
2e12f22a,main.py,2022-07-02 00:00:34,0:49:06,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.10000000149011612,2.302581787109375,0.9117000102996826,20.585006713867188,0.10000000149011612,2.302513599395752,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.508500814437866,,
0154e2b3,main.py,2022-07-02 00:00:26,0:49:56,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.10000000149011612,2.302584171295166,0.9496999979019165,19.541433334350586,0.10000000149011612,2.3025166988372803,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.2257213592529297,,
b76a68f6,main.py,2022-07-02 00:00:18,0:49:48,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.10000000149011612,2.3025808334350586,0.9722999930381775,16.862791061401367,0.10000000149011612,2.302523374557495,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.603581428527832,,
617312d4,main.py,2022-07-02 00:00:17,0:50:09,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.10000000149011612,2.3025834560394287,0.9857000112533569,16.996780395507812,0.10000000149011612,2.3025364875793457,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.303422451019287,,
50884614,main.py,2022-07-02 00:00:17,0:49:38,completed,resnet20_cifar10,none,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.10000000149011612,2.302586793899536,0.9904000163078308,17.31064796447754,0.10000000149011612,2.3025195598602295,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.3028271198272705,,
8aa1cc9c,main.py,2022-07-01 23:59:54,0:00:22,error,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,,,,,,,,,,,,,
82d8178f,main.py,2022-07-01 23:59:53,0:00:23,error,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,,,,,,,,,,,,,
128f78b8,main.py,2022-07-01 23:59:30,0:00:23,error,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,,,,,,,,,,,,,
cff0ddb5,main.py,2022-07-01 23:59:29,0:00:23,error,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,,,,,,,,,,,,,
a9aba7b4,main.py,2022-07-01 23:59:07,0:00:22,error,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,,,,,,,,,,,,,
af0ca41e,main.py,2022-07-01 23:58:46,0:53:11,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8705000281333923,0.42641299962997437,0.8501999974250793,19.089618682861328,0.8712000250816345,0.4100509285926819,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.3178324699401855,,
ed19aa46,main.py,2022-07-01 23:58:35,0:57:17,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.847100019454956,0.4739535450935364,0.9101999998092651,19.698970794677734,0.8515999913215637,0.4637826383113861,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.5056495666503906,,
c2754d9a,main.py,2022-07-01 23:58:33,0:53:18,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.7684999704360962,0.6680404543876648,0.9553999900817871,19.49921226501465,0.7706000208854675,0.6645854115486145,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.7122652530670166,,
f702515a,main.py,2022-07-01 23:58:02,0:57:25,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.10000000149011612,2.3025825023651123,0.9854999780654907,19.67975425720215,0.10000000149011612,2.3025336265563965,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.658135175704956,,
02b94cc6,main.py,2022-07-01 23:22:09,0:57:00,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.10000000149011612,2.302584409713745,0.9965999722480774,18.52191925048828,0.10000000149011612,2.302487373352051,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.2824769020080566,,
902efa78,main.py,2022-07-01 23:21:29,0:58:09,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8736000061035156,0.4396597445011139,0.8565000295639038,18.57156753540039,0.8759999871253967,0.4074179530143738,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.861706256866455,,
5cb2031f,main.py,2022-07-01 23:21:28,0:58:08,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.8515999913215637,0.4578891396522522,0.9139000177383423,17.608074188232422,0.8549000024795532,0.4484955668449402,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.29868745803833,,
435d0c5e,main.py,2022-07-01 23:20:57,0:57:01,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.8026999831199646,0.5934941172599792,0.954800009727478,17.532516479492188,0.8050000071525574,0.5846230387687683,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.848393440246582,,
bd7bebee,main.py,2022-07-01 23:04:04,0:57:04,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.7409999966621399,0.7485991716384888,0.9671000242233276,17.17343521118164,0.741100013256073,0.7441743612289429,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.499924659729004,,
b7d96c10,main.py,2022-07-01 23:03:43,0:57:07,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.7529000043869019,0.7138827443122864,0.9671000242233276,16.977907180786133,0.7542999982833862,0.7106891870498657,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.499924659729004,,
48052218,main.py,2022-07-01 23:03:34,0:56:59,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8671000003814697,0.44714340567588806,0.8596000075340271,19.48447608947754,0.8694999814033508,0.4201907217502594,0.9070000052452087,0.3777996003627777,0.09969999641180038,3.785386800765991,,
4d7a4ae2,main.py,2022-07-01 23:03:33,0:57:15,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.8418999910354614,0.49155163764953613,0.9168000221252441,18.866918563842773,0.8457000255584717,0.4777841866016388,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.3959951400756836,,
57e0a083,main.py,2022-07-01 23:02:15,0:58:10,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.7825999855995178,0.6439034342765808,0.9567000269889832,18.167329788208008,0.7849000096321106,0.6339817047119141,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.6160454750061035,,
301df550,main.py,2022-07-01 23:01:42,0:58:35,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.4740000069141388,1.4171115159988403,0.9814000129699707,17.908002853393555,0.47920000553131104,1.4070384502410889,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.7990224361419678,,
10109115,main.py,2022-07-01 23:01:32,0:57:02,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.2150000035762787,1.9576191902160645,0.9912999868392944,16.02240562438965,0.21699999272823334,1.9527552127838135,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.404082775115967,,
06278f17,main.py,2022-07-01 23:01:21,0:57:24,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8691999912261963,0.42030367255210876,0.8712999820709229,20.62271499633789,0.8707000017166138,0.41111519932746887,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.826007843017578,,
59447cce,main.py,2022-07-01 23:00:51,0:58:38,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.8226000070571899,0.5409618020057678,0.9264000058174133,19.885814666748047,0.8241999745368958,0.5271980166435242,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.4492805004119873,,
50589654,main.py,2022-07-01 23:00:35,0:57:57,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.10000000149011612,2.302584648132324,0.9613999724388123,18.313684463500977,0.10000000149011612,2.302529811859131,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.1067986488342285,,
09141643,main.py,2022-07-01 23:00:32,0:57:29,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.10000000149011612,2.3025856018066406,0.9811000227928162,17.108644485473633,0.10000000149011612,2.302536964416504,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.7337164878845215,,
154d7a38,main.py,2022-07-01 23:00:26,0:58:40,completed,resnet20_cifar10,alds,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.10000000149011612,2.3025829792022705,0.9904999732971191,17.445465087890625,0.10000000149011612,2.3025519847869873,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.375856876373291,,
3f1518e7,main.py,2022-07-01 23:00:26,0:00:24,error,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,,,,,,,,,,,,,
c63020a6,main.py,2022-07-01 23:00:11,0:00:23,error,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,,,,,,,,,,,,,
77cff251,main.py,2022-07-01 23:00:08,0:00:23,error,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,,,,,,,,,,,,,
e444bd87,main.py,2022-07-01 23:00:02,0:00:23,error,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,,,,,,,,,,,,,
7b1c4014,main.py,2022-07-01 23:00:01,0:00:24,error,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,,,,,,,,,,,,,
4a462d91,main.py,2022-07-01 22:19:22,1:02:46,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8899999856948853,0.4016980528831482,0.7901999950408936,18.988330841064453,0.8934999704360962,0.3510724604129791,0.9070000052452087,0.3777996003627777,0.11020000278949738,3.2028684616088867,,
2225b138,main.py,2022-07-01 22:19:08,1:01:47,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.8705999851226807,0.41649264097213745,0.8676999807357788,18.89824867248535,0.8744999766349792,0.4021592438220978,0.9070000052452087,0.3777996003627777,0.10010000318288803,3.5155868530273438,,
482a7f14,main.py,2022-07-01 22:18:50,1:02:37,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.8446000218391418,0.48411592841148376,0.9283999800682068,20.311426162719727,0.8446999788284302,0.48049768805503845,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.6730782985687256,,
05d4620a,main.py,2022-07-01 22:18:48,1:02:41,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.6937000155448914,0.8712112307548523,0.968999981880188,20.1351375579834,0.6952999830245972,0.8601406812667847,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.6977663040161133,,
b0d88c7a,main.py,2022-07-01 22:01:42,1:02:21,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.10000000149011612,2.3025832176208496,0.9886999726295471,18.981332778930664,0.10000000149011612,2.3025424480438232,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.685905933380127,,
4af88a81,main.py,2022-07-01 22:01:13,1:02:30,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8916000127792358,0.41482841968536377,0.802299976348877,17.67677879333496,0.8931999802589417,0.36311766505241394,0.9070000052452087,0.3777996003627777,0.12349999696016312,2.7806360721588135,,
39264be7,main.py,2022-07-01 22:00:57,1:02:36,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.8751000165939331,0.43295344710350037,0.8788999915122986,17.440641403198242,0.878000020980835,0.4045141339302063,0.9070000052452087,0.3777996003627777,0.10019999742507935,2.7238330841064453,,
f484c240,main.py,2022-07-01 22:00:55,1:02:36,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.833899974822998,0.4991217851638794,0.9345999956130981,17.341999053955078,0.8385000228881836,0.49460726976394653,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.5565872192382812,,
1acefc3d,main.py,2022-07-01 21:59:47,1:02:28,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.98,160,0.7828999757766724,0.6422415375709534,0.9574000239372253,17.568130493164062,0.7879999876022339,0.6343596577644348,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.509417772293091,,
3da343e0,main.py,2022-07-01 21:59:35,1:02:06,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.99,160,0.789900004863739,0.6209751963615417,0.9574000239372253,16.4304256439209,0.7943999767303467,0.6209751963615417,0.9070000052452087,0.3777996003627777,0.10000000149011612,2.509417772293091,,
a5b58988,main.py,2022-07-01 21:59:16,1:02:04,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.89,160,0.8906999826431274,0.4158395528793335,0.7976999878883362,17.69452667236328,0.890999972820282,0.36190029978752136,0.9070000052452087,0.3777996003627777,0.10000000149011612,3.2514023780822754,,
d0f3dd0b,main.py,2022-07-01 21:59:02,1:02:29,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.93,160,0.8682000041007996,0.4326173663139343,0.8741000294685364,19.739994049072266,0.8723999857902527,0.41659337282180786,0.9070000052452087,0.3777996003627777,0.10000000149011612,4.316586971282959,,
f1efd6c8,main.py,2022-07-01 21:57:46,1:02:15,completed,resnet20_cifar10,square,/home/yliu/torch_subspace/data/,cifar10,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar10_epoch_160,0.96,160,0.8379999995231628,0.4906374514102936,0.9300000071525574,21.329769134521484,0.8393999934196472,0.48897045850753784,0.9070000052452087,0.3777996003627777,0.10000000149011612,5.4703216552734375,,
