run,operation,started,time,status,label,blocker,data_location,dataset,gpu,model,postprune_epochs,preprune_epochs,pruner,save_path,sparsity,step,Accuracy/postprune,Loss/postprune,Sparsity,alignment_score,best_post_acc,best_post_loss,best_pre_acc,best_pre_loss,immediate_post_acc,immediate_post_loss,Accuracy/preprune,Loss/preprune
be373469,main.py,2022-07-01 21:15:08,0:00:21,error,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.89,,,,,,,,,,,,,
945a8f90,main.py,2022-07-01 21:14:47,0:00:21,error,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.93,,,,,,,,,,,,,
cfd01034,main.py,2022-07-01 21:14:46,0:00:21,error,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.96,,,,,,,,,,,,,
5cb19b75,main.py,2022-07-01 21:14:23,0:00:21,error,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.98,,,,,,,,,,,,,
6d808400,main.py,2022-07-01 21:14:01,0:00:21,error,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.99,,,,,,,,,,,,,
650c5ebe,main.py,2022-07-01 21:12:02,0:48:54,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.89,160,0.009999999776482582,4.605167865753174,0.8967000246047974,15.755358695983887,0.009999999776482582,4.605056285858154,0.6510000228881836,1.3866510391235352,0.009999999776482582,5.771318435668945,,
34bd0ef5,main.py,2022-07-01 21:11:53,0:49:19,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.93,160,0.009999999776482582,4.605169773101807,0.9544000029563904,16.50888442993164,0.009999999776482582,4.605103492736816,0.6510000228881836,1.3866510391235352,0.009999999776482582,5.882636547088623,,
4f2893d4,main.py,2022-07-01 21:11:50,0:49:51,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605168342590332,0.9810000061988831,17.17265510559082,0.009999999776482582,4.605137348175049,0.6510000228881836,1.3866510391235352,0.009999999776482582,5.681947231292725,,
bdf6ae13,main.py,2022-07-01 21:11:39,0:49:15,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605171203613281,0.9904999732971191,15.903200149536133,0.009999999776482582,4.605122089385986,0.6510000228881836,1.3866510391235352,0.009999999776482582,5.362821578979492,,
8c9e533b,main.py,2022-07-01 21:11:27,0:47:34,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605172634124756,0.9952999949455261,16.545940399169922,0.009999999776482582,4.605079174041748,0.6510000228881836,1.3866510391235352,0.009999999776482582,5.2762579917907715,,
104b3677,main.py,2022-07-01 21:10:54,0:48:51,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.89,160,0.21529999375343323,3.03255033493042,0.8866000175476074,14.748607635498047,0.21580000221729279,3.029163360595703,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.945448398590088,,
01a31773,main.py,2022-07-01 21:10:37,0:48:57,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.93,160,0.10689999908208847,3.5627081394195557,0.932699978351593,14.168749809265137,0.11010000109672546,3.555061101913452,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.729222774505615,,
dbdcc39e,main.py,2022-07-01 21:09:23,0:49:52,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.96,160,0.03830000013113022,4.074343681335449,0.963100016117096,13.91476058959961,0.04230000078678131,4.068894386291504,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.605688571929932,,
dd3c159c,main.py,2022-07-01 21:08:48,0:48:57,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.98,160,0.03819999843835831,4.134496688842773,0.9760000109672546,14.85900592803955,0.04170000180602074,4.1308112144470215,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.607784748077393,,
6260392c,main.py,2022-07-01 21:08:34,0:49:01,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.99,160,0.035100001841783524,4.137040615081787,0.9760000109672546,15.086066246032715,0.040300000458955765,4.133420467376709,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.607784748077393,,
c4cef1d1,main.py,2022-07-01 21:08:33,0:48:37,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.89,160,0.20819999277591705,3.0646114349365234,0.8866000175476074,15.326597213745117,0.2125999927520752,3.039114236831665,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.945448398590088,,
92c53b3b,main.py,2022-07-01 21:07:52,0:49:11,completed,resnet20_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,resnet20,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/resnet20_cifar100_epoch_160,0.93,160,0.11110000312328339,3.5457420349121094,0.932699978351593,14.20728588104248,0.11270000040531158,3.5457420349121094,0.6510000228881836,1.3866510391235352,0.009999999776482582,4.729222774505615,,
