run,operation,started,time,status,label,blocker,data_location,dataset,gpu,model,postprune_epochs,preprune_epochs,pruner,save_path,sparsity,step,Accuracy/postprune,Loss/postprune,Sparsity,alignment_score,best_post_acc,best_post_loss,best_pre_acc,best_pre_loss,immediate_post_acc,immediate_post_loss,Accuracy/preprune,Loss/preprune
f151525d,main.py,2022-07-02 05:37:07,1:04:31,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605166912078857,0.9914000034332275,2.653008460998535,0.009999999776482582,4.605154991149902,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.606555461883545,,
84cf8e89,main.py,2022-07-02 05:30:42,1:02:17,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.5989000201225281,1.7566717863082886,0.901199996471405,2.6950392723083496,0.6011999845504761,1.6391911506652832,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.6083526611328125,,
a43bcd4e,main.py,2022-07-02 05:30:04,1:04:00,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.009999999776482582,4.605170249938965,0.9430000185966492,2.669832706451416,0.009999999776482582,4.6051459312438965,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608336448669434,,
f120d382,main.py,2022-07-02 05:06:33,1:07:25,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605169773101807,0.9692000150680542,2.70180606842041,0.009999999776482582,4.605153560638428,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.6080193519592285,,
53af2b8c,main.py,2022-07-02 05:04:43,1:07:09,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605170726776123,0.9837999939918518,2.613469123840332,0.009999999776482582,4.605137825012207,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.6068034172058105,,
925a0630,main.py,2022-07-02 05:03:15,1:04:01,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,relative_layer_error,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605171203613281,0.9914000034332275,2.675110340118408,0.009999999776482582,4.605151653289795,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.606555461883545,,
75583a48,main.py,2022-07-02 05:01:52,1:08:14,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.6922000050544739,1.7504403591156006,0.9174000024795532,2.6335694789886475,0.6924999952316284,1.3031468391418457,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608499050140381,,
dd6f6e7e,main.py,2022-07-02 05:01:23,1:06:23,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.009999999776482582,4.605165481567383,0.9577999711036682,2.7117419242858887,0.009999999776482582,4.60514497756958,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608426570892334,,
4a82d08b,main.py,2022-07-02 05:01:17,1:05:36,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,160,0.009999999776482582,4.605169296264648,0.983299970626831,2.7150259017944336,0.009999999776482582,4.6051554679870605,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.608309745788574,,
c83e010f,main.py,2022-07-02 05:01:13,1:09:12,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,160,0.009999999776482582,4.605170726776123,0.9926000237464905,2.6160635948181152,0.009999999776482582,4.605144023895264,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.607446193695068,,
baecdbd7,main.py,2022-07-02 05:01:04,1:09:15,completed,vgg16_cifar100,none,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_output,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,160,0.009999999776482582,4.605172634124756,0.9965000152587891,2.707091808319092,0.009999999776482582,4.605160236358643,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.606621742248535,,
4e4d60b3,main.py,2022-07-02 05:00:57,0:00:25,error,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,,,,,,,,,,,,,
5adec99d,main.py,2022-07-02 05:00:53,0:00:23,error,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,,,,,,,,,,,,,
3d157138,main.py,2022-07-02 05:00:48,0:00:25,error,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.96,,,,,,,,,,,,,
8381aca6,main.py,2022-07-02 05:00:27,0:00:24,error,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.98,,,,,,,,,,,,,
b54fbc0e,main.py,2022-07-02 05:00:22,0:00:25,error,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,alignment_variance,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.99,,,,,,,,,,,,,
ce76724d,main.py,2022-07-02 04:42:29,1:04:30,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.89,160,0.7138000130653381,1.2790497541427612,0.8659999966621399,2.6685829162597656,0.7149999737739563,1.2761844396591187,0.7351999878883362,1.1195214986801147,0.010099999606609344,4.609415531158447,,
640fcaa0,main.py,2022-07-02 04:40:51,1:05:42,completed,vgg16_cifar100,alds,/home/yliu/torch_subspace/data/,cifar100,cuda,vgg16,160,160,magnitude,/home/yliu/torch_subspace/checkpoint/vgg16_cifar100_epoch_160,0.93,160,0.6899999976158142,1.5885001420974731,0.9235000014305115,2.687091827392578,0.6931999921798706,1.3361221551895142,0.7351999878883362,1.1195214986801147,0.009999999776482582,4.60847806930542,,
